File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btStridingMeshInterface.cpp,382,312,217,38,44,3,26,256,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTetrahedronShape.cpp,219,164,92,28,39,0,16,165,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleBuffer.cpp,36,11,8,0,11,0,14,146,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleCallback.cpp,29,7,2,0,8,0,14,146,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleIndexVertexArray.cpp,96,56,40,1,26,1,14,155,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleIndexVertexMaterialArray.cpp,87,57,35,0,15,0,15,153,15,153
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleMesh.cpp,163,126,76,19,21,0,16,158,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleMeshShape.cpp,208,131,75,9,60,0,17,160,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btUniformScalingShape.cpp,161,116,60,9,29,0,16,175,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btBox2dShape.h,372,267,160,43,83,2,22,242,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btBoxShape.h,315,229,134,38,65,2,21,222,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btBvhTriangleMeshShape.h,140,71,47,6,46,2,23,306,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btCapsuleShape.h,185,105,68,9,50,2,30,349,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btCollisionMargin.h,28,4,0,0,7,2,17,194,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btCollisionShape.h,160,93,52,11,41,3,26,264,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btCompoundShape.h,213,123,75,14,56,1,34,439,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConcaveShape.h,63,31,13,1,14,2,18,186,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConeShape.h,123,70,47,5,32,2,21,217,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConvex2dShape.h,83,37,24,3,28,2,18,193,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConvexHullShape.h,123,61,40,6,38,2,24,276,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConvexInternalShape.h,225,129,79,9,62,1,34,358,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConvexPointCloudShape.h,106,67,41,6,22,2,17,169,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConvexPolyhedron.h,66,29,20,0,21,1,16,158,15,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConvexShape.h,85,35,21,0,31,2,19,208,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btConvexTriangleMeshShape.h,78,34,23,2,22,2,22,320,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btCylinderShape.h,214,130,82,15,60,3,24,248,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btEmptyShape.h,73,34,15,2,22,1,17,198,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btHeightfieldTerrainShape.h,168,55,40,0,28,1,85,617,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btMaterial.h,36,12,7,0,7,1,17,177,15,154
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btMinkowskiSumShape.h,63,29,20,1,19,2,15,170,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btMultimaterialTriangleMeshShape.h,121,70,32,2,19,1,32,246,15,154
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btMultiSphereShape.h,102,52,31,5,31,2,19,204,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btOptimizedBvh.h,66,23,13,1,25,1,18,188,15,151
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btPolyhedralConvexShape.h,117,59,40,1,37,1,21,197,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btScaledBvhTriangleMeshShape.h,96,46,31,4,30,1,20,211,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btShapeHull.h,62,30,18,2,14,1,18,202,15,151
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btSphereShape.h,74,36,21,1,19,2,19,197,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btStaticPlaneShape.h,106,54,38,4,33,1,19,192,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btStridingMeshInterface.h,165,87,61,2,48,3,30,368,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTetrahedronShape.h,77,33,23,0,27,1,17,172,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleBuffer.h,70,31,17,2,16,1,23,200,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleCallback.h,43,16,8,0,11,1,16,176,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleIndexVertexArray.h,134,71,42,3,31,4,32,364,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleIndexVertexMaterialArray.h,85,41,23,0,17,1,27,277,15,153
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleInfoMap.h,242,177,128,14,42,7,23,350,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleMesh.h,70,32,20,2,16,1,22,271,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleMeshShape.h,91,45,27,5,28,1,18,186,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btTriangleShape.h,185,131,76,16,36,1,18,156,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\CollisionShapes\btUniformScalingShape.h,90,42,27,4,30,2,18,200,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btContactProcessing.cpp,182,117,71,15,41,3,24,173,19,157
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGenericPoolAllocator.cpp,284,172,113,33,70,7,42,277,19,160
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactBvh.cpp,499,308,165,33,119,7,72,431,22,165
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactCollisionAlgorithm.cpp,881,605,347,50,227,3,49,266,24,164
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactQuantizedBvh.cpp,529,323,174,34,132,7,74,436,22,165
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactShape.cpp,204,128,86,8,53,0,23,178,19,157
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btTriangleShapeEx.cpp,219,112,80,21,69,4,38,235,22,165
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_box_set.cpp,183,94,60,10,39,1,50,315,28,156
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_contact.cpp,147,82,51,10,32,3,33,172,28,156
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_memory.cpp,136,86,43,10,22,0,28,156,28,156
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_tri_collision.cpp,641,309,191,41,88,31,244,793,31,164
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btBoxCollision.h,646,413,252,40,111,9,122,601,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btClipPolygon.h,183,108,42,8,35,2,40,254,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btContactProcessing.h,146,93,40,4,24,5,29,214,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGenericPoolAllocator.h,164,90,52,7,41,3,33,226,19,160
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGeometryOperations.h,213,137,76,10,37,3,39,253,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactBvh.h,397,252,134,23,83,2,62,455,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactCollisionAlgorithm.h,307,196,85,13,65,2,46,272,22,165
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactMassUtil.h,61,26,17,2,13,1,22,166,22,165
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactQuantizedBvh.h,373,241,116,27,78,2,54,362,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btGImpactShape.h,1172,787,472,70,233,3,152,956,22,165
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btQuantization.h,89,47,19,1,18,1,24,179,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\btTriangleShapeEx.h,181,103,60,1,36,1,42,277,22,165
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_array.h,325,232,126,31,50,1,43,212,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_basic_geometry_operations.h,544,371,194,41,54,3,119,678,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_bitset.h,124,71,32,9,21,1,32,169,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_box_collision.h,589,377,238,36,89,9,123,555,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_box_set.h,675,470,286,49,109,10,96,536,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_clip_polygon.h,211,128,46,10,37,1,46,225,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_contact.h,165,106,57,4,19,6,40,242,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_geometry.h,43,7,0,0,4,1,32,169,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_geom_types.h,98,26,22,0,18,1,54,263,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_hash_table.h,903,591,344,133,152,12,160,1006,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_linear_math.h,1574,1078,128,15,230,6,266,1477,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_math.h,158,84,15,3,34,2,40,219,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_memory.h,191,104,48,5,32,3,55,263,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_radixsort.h,407,276,151,28,43,3,88,534,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\Gimpact\gim_tri_collision.h,380,228,137,27,61,5,91,459,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btContinuousConvexCollision.cpp,243,152,97,24,65,0,26,223,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btConvexCast.cpp,21,4,1,0,3,0,14,146,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btGjkConvexCast.cpp,177,105,67,19,44,2,28,216,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btGjkEpa2.cpp,1032,921,566,127,45,13,66,300,23,154
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btGjkEpaPenetrationDepthSolver.cpp,67,34,18,5,14,0,19,157,16,152
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btGjkPairDetector.cpp,458,323,177,34,85,7,50,395,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btMinkowskiPenetrationDepthSolver.cpp,363,278,156,23,64,6,21,188,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btPersistentManifold.cpp,306,229,129,32,51,5,26,267,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btPolyhedralContactClipping.cpp,571,415,278,57,113,4,43,334,17,174
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btRaycastCallback.cpp,179,114,63,11,30,2,35,256,15,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btSubSimplexConvexCast.cpp,161,98,57,12,32,1,31,268,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btVoronoiSimplexSolver.cpp,610,426,279,63,121,6,63,533,23,201
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btContinuousConvexCollision.h,60,26,14,0,15,1,19,211,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btConvexCast.h,74,39,20,0,16,2,19,189,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btConvexPenetrationDepthSolver.h,43,19,9,0,9,1,15,155,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btDiscreteCollisionDetectorInterface.h,92,49,32,1,19,2,24,264,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btGjkConvexCast.h,51,23,9,0,12,1,16,166,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btGjkEpa2.h,76,41,14,0,11,6,24,195,23,154
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btGjkEpaPenetrationDepthSolver.h,44,17,4,0,9,1,18,168,16,152
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btGjkPairDetector.h,104,60,39,2,27,1,17,169,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btManifoldPoint.h,157,106,51,5,30,3,21,213,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btMinkowskiPenetrationDepthSolver.h,41,16,4,0,9,1,16,172,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btPersistentManifold.h,241,142,90,6,67,2,32,360,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btPointCollector.h,65,35,19,1,15,2,15,153,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btPolyhedralContactClipping.h,47,15,8,0,15,1,17,171,15,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btRaycastCallback.h,73,39,25,0,18,2,16,170,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btSimplexSolverInterface.h,64,26,15,0,21,1,17,184,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btSubSimplexConvexCast.h,51,20,8,0,10,1,21,223,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletCollision\NarrowPhaseCollision\btVoronoiSimplexSolver.h,182,113,74,4,49,1,20,207,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\Character\btKinematicCharacterController.cpp,656,445,276,54,123,7,88,567,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\Character\btCharacterControllerInterface.h,47,23,18,0,10,1,14,147,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\Character\btKinematicCharacterController.h,167,93,75,2,40,5,34,378,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btConeTwistConstraint.cpp,1136,859,562,84,153,20,124,1046,16,151
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btContactConstraint.cpp,179,110,57,3,51,1,18,183,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btGearConstraint.cpp,55,28,15,0,12,0,15,162,15,162
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btGeneric6DofConstraint.cpp,1065,790,474,107,175,21,100,707,20,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btGeneric6DofSpringConstraint.cpp,186,125,72,9,35,1,26,237,14,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btHinge2Constraint.cpp,67,29,18,0,8,2,30,291,14,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btHingeConstraint.cpp,1035,794,481,77,114,25,127,1172,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btPoint2PointConstraint.cpp,231,159,81,16,44,1,28,222,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btSequentialImpulseConstraintSolver.cpp,1651,1241,839,152,316,14,94,721,16,167
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btSliderConstraint.cpp,858,695,457,78,70,26,93,936,18,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btSolve2LinearConstraint.cpp,256,122,59,7,66,0,68,417,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btTypedConstraint.cpp,223,178,86,22,30,0,15,158,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btUniversalConstraint.cpp,88,43,27,0,16,2,29,288,14,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btConeTwistConstraint.h,350,207,149,17,87,6,56,472,29,246
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btConstraintSolver.h,53,22,16,0,14,3,17,175,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btContactConstraint.h,72,31,15,2,23,1,18,182,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btContactSolverInfo.h,160,118,97,0,25,18,17,298,14,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\Bullet\BulletDynamics\ConstraintSolver\btGearConstraint.h,57,26,16,1,12,1,19,199,14,148
